% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
4.875	0	0	488	6	25	26	7708	0
4.876	0	0	488	7	37	24	6882	0
4.877	0	0	488	8	38	28	9422	0
4.878	0	0	488	9	48	24	6882	0
4.879	0	0	488	10	49	26	7708	0
4.88	0	0	489	1	57	26	7708	0
4.881	0	0	489	2	64	28	9422	0
4.882	0	0	489	3	68	28	9422	0
4.883	0	0	489	4	71	24	6882	0
4.884	0	0	489	5	3	24	6882	0
4.885	0	0	489	6	56	28	9422	0
4.886	0	0	489	7	5	24	6882	0
4.887	0	0	489	8	45	28	9422	0
4.888	0	0	489	9	7	28	9422	0
4.889	0	0	489	10	28	28	9422	0
4.89	0	0	490	1	22	26	7708	0
4.891	0	0	490	2	13	26	7708	0
4.892	0	0	490	3	9	28	9422	0
4.893	0	0	490	4	12	28	9422	0
4.894	0	0	490	5	14	26	7708	0
4.895	0	0	490	6	36	28	9422	0
4.896	0	0	490	7	1	28	9422	0
4.897	0	0	490	8	34	24	6882	0
4.898	0	0	490	9	20	24	6882	0
4.899	0	0	490	10	8	28	9422	0
4.901	0	0	491	2	62	24	6882	0
4.902	0	0	491	3	21	24	6882	0
4.903	0	0	491	4	18	28	9422	0
4.904	0	0	491	5	35	28	9422	0
4.905	0	0	491	6	10	26	7708	0
4.906	0	0	491	7	17	28	9422	0
4.907	0	0	491	8	44	26	7708	0
4.908	0	0	491	9	67	26	7708	0
4.909	0	0	491	10	25	26	7708	0
4.91	0	0	492	1	37	24	6882	0
4.911	0	0	492	2	38	28	9422	0
4.912	0	0	492	3	46	26	7708	0
4.913	0	0	492	4	48	24	6882	0
4.914	0	0	492	5	49	26	7708	0
4.915	0	0	492	6	39	26	7708	0
4.916	0	0	492	7	29	28	9422	0
4.917	0	0	492	8	57	26	7708	0
4.918	0	0	492	9	4	24	6882	0
4.919	0	0	492	10	64	28	9422	0
4.92	0	0	493	1	68	28	9422	0
4.921	0	0	493	2	40	26	7708	0
4.922	0	0	493	3	71	24	6882	0
4.923	0	0	493	4	3	24	6882	0
4.924	0	0	493	5	56	28	9422	0
4.925	0	0	493	6	5	24	6882	0
4.926	0	0	493	7	45	28	9422	0
4.927	0	0	493	8	7	28	9422	0
4.928	0	0	493	9	13	26	7708	0
4.929	0	0	493	10	9	28	9422	0
4.93	0	0	494	1	58	28	9422	0
4.931	0	0	494	2	12	28	9422	0
4.932	0	0	494	3	14	26	7708	0
4.933	0	0	494	4	58	28	9422	0
4.934	0	0	494	5	36	28	9422	0
4.935	0	0	494	6	1	28	9422	0
4.936	0	0	494	7	34	24	6882	0
4.937	0	0	494	8	20	24	6882	0
4.938	0	0	494	9	22	26	7708	0
4.939	0	0	494	10	61	24	6882	0
4.94	0	0	495	1	62	24	6882	0
4.941	0	0	495	2	18	28	9422	0
4.942	0	0	495	3	35	28	9422	0
4.943	0	0	495	4	6	26	7708	0
4.944	0	0	495	5	28	28	9422	0
4.945	0	0	495	6	10	26	7708	0
4.946	0	0	495	7	17	28	9422	0
4.947	0	0	495	8	67	26	7708	0
4.948	0	0	495	9	6	26	7708	0
4.949	0	0	495	10	25	26	7708	0
4.95	0	0	496	1	37	24	6882	0
4.951	0	0	496	2	38	28	9422	0
4.953	0	0	496	4	48	24	6882	0
4.954	0	0	496	5	49	26	7708	0
4.955	0	0	496	6	57	26	7708	0
4.956	0	0	496	7	41	28	9422	0
4.957	0	0	496	8	64	28	9422	0
4.958	0	0	496	9	40	26	7708	0
4.959	0	0	496	10	68	28	9422	0
4.96	0	0	497	1	71	24	6882	0
4.961	0	0	497	2	61	24	6882	0
4.962	0	0	497	3	19	24	6882	0
4.963	0	0	497	4	3	24	6882	0
4.964	0	0	497	5	56	28	9422	0
4.965	0	0	497	6	5	24	6882	0
4.966	0	0	497	7	45	28	9422	0
4.967	0	0	497	8	11	28	9422	0
4.968	0	0	497	9	7	28	9422	0
4.969	0	0	497	10	13	26	7708	0
4.97	0	0	498	1	9	28	9422	0
4.971	0	0	498	2	12	28	9422	0
4.972	0	0	498	3	14	26	7708	0
4.973	0	0	498	4	28	28	9422	0
4.974	0	0	498	5	41	28	9422	0
4.975	0	0	498	6	15	28	9422	0
4.976	0	0	498	7	29	28	9422	0
4.977	0	0	498	8	6	26	7708	0
4.978	0	0	498	9	36	28	9422	0
4.979	0	0	498	10	16	28	9422	0
4.98	0	0	499	1	1	28	9422	0
4.981	0	0	499	2	34	24	6882	0
4.982	0	0	499	3	65	28	9422	0
4.983	0	0	499	4	40	26	7708	0
4.984	0	0	499	5	20	24	6882	0
4.985	0	0	499	6	22	26	7708	0
4.986	0	0	499	7	18	28	9422	0
4.987	0	0	499	8	35	28	9422	0
4.988	0	0	499	9	10	26	7708	0
4.989	0	0	499	10	17	28	9422	0
4.99	0	0	500	1	8	28	9422	0
4.991	0	0	500	2	67	26	7708	0
4.992	0	0	500	3	25	26	7708	0
4.993	0	0	500	4	37	24	6882	0
4.994	0	0	500	5	38	28	9422	0
4.995	0	0	500	6	6	26	7708	0
4.996	0	0	500	7	48	24	6882	0
4.998	0	0	500	9	49	26	7708	0
4.999	0	0	500	10	58	28	9422	0
5	0	0	501	1	57	26	7708	0
5.001	0	0	501	2	64	28	9422	0
5.003	0	0	501	4	68	28	9422	0
5.004	0	0	501	5	41	28	9422	0
5.005	0	0	501	6	71	24	6882	0
5.006	0	0	501	7	61	24	6882	0
5.007	0	0	501	8	3	24	6882	0
5.008	0	0	501	9	56	28	9422	0
5.009	0	0	501	10	5	24	6882	0
5.01	0	0	502	1	45	28	9422	0
5.011	0	0	502	2	7	28	9422	0
5.012	0	0	502	3	15	28	9422	0
5.013	0	0	502	4	13	26	7708	0
5.014	0	0	502	5	9	28	9422	0
5.015	0	0	502	6	12	28	9422	0
5.016	0	0	502	7	14	26	7708	0
5.017	0	0	502	8	28	28	9422	0
5.018	0	0	502	9	36	28	9422	0
5.019	0	0	502	10	1	28	9422	0
5.02	0	0	503	1	34	24	6882	0
5.021	0	0	503	2	20	24	6882	0
5.022	0	0	503	3	35	28	9422	0
5.023	0	0	503	4	17	28	9422	0
5.024	0	0	503	5	47	28	9422	0
5.025	0	0	503	6	4	24	6882	0
5.026	0	0	503	7	18	28	9422	0
5.027	0	0	503	8	65	28	9422	0
5.028	0	0	503	9	22	26	7708	0
5.029	0	0	503	10	10	26	7708	0
5.03	0	0	504	1	67	26	7708	0
5.031	0	0	504	2	25	26	7708	0
5.032	0	0	504	3	37	24	6882	0
5.033	0	0	504	4	38	28	9422	0
5.034	0	0	504	5	63	28	9422	0
5.035	0	0	504	6	6	26	7708	0
5.036	0	0	504	7	63	28	9422	0
5.037	0	0	504	8	11	28	9422	0
5.038	0	0	504	9	48	24	6882	0
5.039	0	0	504	10	40	26	7708	0
5.04	0	0	505	1	49	26	7708	0
5.042	0	0	505	3	57	26	7708	0
5.043	0	0	505	4	62	24	6882	0
5.044	0	0	505	5	41	28	9422	0
5.045	0	0	505	6	64	28	9422	0
5.046	0	0	505	7	8	28	9422	0
5.047	0	0	505	8	68	28	9422	0
5.048	0	0	505	9	46	26	7708	0
5.049	0	0	505	10	59	28	9422	0
5.05	0	0	506	1	71	24	6882	0
5.051	0	0	506	2	4	24	6882	0
5.052	0	0	506	3	61	24	6882	0
5.053	0	0	506	4	3	24	6882	0
5.054	0	0	506	5	56	28	9422	0
5.056	0	0	506	7	5	24	6882	0
5.057	0	0	506	8	45	28	9422	0
5.058	0	0	506	9	7	28	9422	0
5.059	0	0	506	10	13	26	7708	0
5.06	0	0	507	1	9	28	9422	0
5.061	0	0	507	2	12	28	9422	0
5.062	0	0	507	3	14	26	7708	0
5.063	0	0	507	4	28	28	9422	0
5.064	0	0	507	5	36	28	9422	0
5.065	0	0	507	6	1	28	9422	0
5.066	0	0	507	7	58	28	9422	0
5.067	0	0	507	8	20	24	6882	0
5.068	0	0	507	9	35	28	9422	0
5.069	0	0	507	10	18	28	9422	0
5.07	0	0	508	1	17	28	9422	0
5.071	0	0	508	2	10	26	7708	0
5.072	0	0	508	3	25	26	7708	0
5.073	0	0	508	4	37	24	6882	0
5.074	0	0	508	5	38	28	9422	0
5.075	0	0	508	6	6	26	7708	0
5.076	0	0	508	7	22	26	7708	0
5.077	0	0	508	8	63	28	9422	0
5.078	0	0	508	9	48	24	6882	0
5.079	0	0	508	10	40	26	7708	0
5.08	0	0	509	1	49	26	7708	0
5.081	0	0	509	2	65	28	9422	0
5.082	0	0	509	3	57	26	7708	0
5.083	0	0	509	4	41	28	9422	0
5.084	0	0	509	5	67	26	7708	0
5.085	0	0	509	6	64	28	9422	0
5.086	0	0	509	7	8	28	9422	0
5.087	0	0	509	8	68	28	9422	0
5.088	0	0	509	9	24	26	7708	0
5.089	0	0	509	10	71	24	6882	0
5.09	0	0	510	1	61	24	6882	0
5.091	0	0	510	2	3	24	6882	0
5.092	0	0	510	3	56	28	9422	0
5.093	0	0	510	4	62	24	6882	0
5.095	0	0	510	6	5	24	6882	0
5.096	0	0	510	7	45	28	9422	0
5.097	0	0	510	8	15	28	9422	0
5.098	0	0	510	9	19	24	6882	0
5.099	0	0	510	10	16	28	9422	0
5.1	0	0	511	1	7	28	9422	0
5.101	0	0	511	2	13	26	7708	0
5.102	0	0	511	3	9	28	9422	0
5.103	0	0	511	4	12	28	9422	0
5.104	0	0	511	5	14	26	7708	0
5.105	0	0	511	6	28	28	9422	0
5.106	0	0	511	7	36	28	9422	0
5.107	0	0	511	8	1	28	9422	0
5.108	0	0	511	9	20	24	6882	0
5.109	0	0	511	10	35	28	9422	0
5.11	0	0	512	1	18	28	9422	0
5.111	0	0	512	2	17	28	9422	0
5.112	0	0	512	3	22	26	7708	0
5.113	0	0	512	4	10	26	7708	0
5.114	0	0	512	5	25	26	7708	0
5.115	0	0	512	6	37	24	6882	0
5.116	0	0	512	7	38	28	9422	0
5.117	0	0	512	8	6	26	7708	0
5.118	0	0	512	9	67	26	7708	0
5.119	0	0	512	10	48	24	6882	0
5.12	0	0	513	1	4	24	6882	0
5.121	0	0	513	2	40	26	7708	0
5.122	0	0	513	3	49	26	7708	0
5.123	0	0	513	4	65	28	9422	0
5.124	0	0	513	5	57	26	7708	0
5.125	0	0	513	6	64	28	9422	0
5.126	0	0	513	7	68	28	9422	0
5.127	0	0	513	8	71	24	6882	0
5.128	0	0	513	9	61	24	6882	0
5.129	0	0	513	10	3	24	6882	0
5.13	0	0	514	1	56	28	9422	0
5.131	0	0	514	2	62	24	6882	0
5.132	0	0	514	3	63	28	9422	0
5.133	0	0	514	4	5	24	6882	0
5.134	0	0	514	5	58	28	9422	0
5.135	0	0	514	6	7	28	9422	0
5.136	0	0	514	7	13	26	7708	0
5.137	0	0	514	8	9	28	9422	0
5.138	0	0	514	9	12	28	9422	0
5.139	0	0	514	10	14	26	7708	0
5.14	0	0	515	1	28	28	9422	0
5.141	0	0	515	2	36	28	9422	0
5.142	0	0	515	3	1	28	9422	0
5.143	0	0	515	4	20	24	6882	0
5.144	0	0	515	5	35	28	9422	0
5.145	0	0	515	6	18	28	9422	0
5.146	0	0	515	7	17	28	9422	0
5.147	0	0	515	8	22	26	7708	0
5.148	0	0	515	9	10	26	7708	0
5.149	0	0	515	10	8	28	9422	0
5.15	0	0	516	1	25	26	7708	0
5.151	0	0	516	2	41	28	9422	0
5.152	0	0	516	3	37	24	6882	0
5.153	0	0	516	4	38	28	9422	0
5.154	0	0	516	5	6	26	7708	0
5.155	0	0	516	6	67	26	7708	0
5.156	0	0	516	7	48	24	6882	0
5.157	0	0	516	8	40	26	7708	0
5.158	0	0	516	9	49	26	7708	0
5.159	0	0	516	10	65	28	9422	0
5.16	0	0	517	1	57	26	7708	0
5.161	0	0	517	2	15	28	9422	0
5.162	0	0	517	3	64	28	9422	0
5.163	0	0	517	4	68	28	9422	0
5.164	0	0	517	5	71	24	6882	0
5.165	0	0	517	6	61	24	6882	0
5.166	0	0	517	7	3	24	6882	0
5.167	0	0	517	8	56	28	9422	0
5.168	0	0	517	9	5	24	6882	0
5.169	0	0	517	10	8	28	9422	0
5.17	0	0	518	1	7	28	9422	0
5.171	0	0	518	2	9	28	9422	0
5.172	0	0	518	3	13	26	7708	0
5.173	0	0	518	4	12	28	9422	0
5.174	0	0	518	5	14	26	7708	0
5.175	0	0	518	6	43	26	7708	0
5.176	0	0	518	7	28	28	9422	0
5.177	0	0	518	8	43	26	7708	0
5.178	0	0	518	9	47	28	9422	0
5.179	0	0	518	10	41	28	9422	0
5.18	0	0	519	1	43	26	7708	0
5.181	0	0	519	2	36	28	9422	0
5.182	0	0	519	3	35	28	9422	0
5.183	0	0	519	4	18	28	9422	0
5.184	0	0	519	5	17	28	9422	0
5.185	0	0	519	6	29	28	9422	0
5.186	0	0	519	7	46	26	7708	0
5.187	0	0	519	8	4	24	6882	0
5.188	0	0	519	9	45	28	9422	0
5.189	0	0	519	10	20	24	6882	0
5.19	0	0	520	1	22	26	7708	0
5.191	0	0	520	2	10	26	7708	0
5.192	0	0	520	3	25	26	7708	0
5.193	0	0	520	4	37	24	6882	0
5.194	0	0	520	5	38	28	9422	0
5.195	0	0	520	6	45	28	9422	0
5.196	0	0	520	7	6	26	7708	0
5.197	0	0	520	8	67	26	7708	0
5.198	0	0	520	9	48	24	6882	0
5.199	0	0	520	10	40	26	7708	0
5.2	0	0	521	1	49	26	7708	0
5.201	0	0	521	2	15	28	9422	0
5.202	0	0	521	3	65	28	9422	0
5.203	0	0	521	4	57	26	7708	0
5.204	0	0	521	5	64	28	9422	0
5.205	0	0	521	6	1	28	9422	0
5.206	0	0	521	7	68	28	9422	0
5.207	0	0	521	8	71	24	6882	0
5.208	0	0	521	9	61	24	6882	0
5.209	0	0	521	10	3	24	6882	0
5.21	0	0	522	1	56	28	9422	0
5.211	0	0	522	2	5	24	6882	0
5.212	0	0	522	3	8	28	9422	0
5.213	0	0	522	4	7	28	9422	0
5.214	0	0	522	5	41	28	9422	0
5.215	0	0	522	6	9	28	9422	0
5.216	0	0	522	7	12	28	9422	0
5.217	0	0	522	8	14	26	7708	0
5.218	0	0	522	9	28	28	9422	0
5.219	0	0	522	10	43	26	7708	0
5.22	0	0	523	1	36	28	9422	0
5.221	0	0	523	2	23	24	6882	0
5.222	0	0	523	3	35	28	9422	0
5.223	0	0	523	4	18	28	9422	0
5.224	0	0	523	5	34	24	6882	0
5.225	0	0	523	6	20	24	6882	0
5.226	0	0	523	7	17	28	9422	0
5.227	0	0	523	8	22	26	7708	0
5.228	0	0	523	9	10	26	7708	0
5.229	0	0	523	10	25	26	7708	0
5.23	0	0	524	1	37	24	6882	0
5.231	0	0	524	2	38	28	9422	0
5.232	0	0	524	3	47	28	9422	0
5.233	0	0	524	4	15	28	9422	0
5.234	0	0	524	5	1	28	9422	0
5.235	0	0	524	6	19	24	6882	0
5.236	0	0	524	7	45	28	9422	0
5.237	0	0	524	8	6	26	7708	0
5.238	0	0	524	9	67	26	7708	0
5.239	0	0	524	10	48	24	6882	0
5.24	0	0	525	1	11	28	9422	0
5.241	0	0	525	2	40	26	7708	0
5.243	0	0	525	4	49	26	7708	0
5.244	0	0	525	5	65	28	9422	0
5.245	0	0	525	6	57	26	7708	0
5.246	0	0	525	7	64	28	9422	0
5.247	0	0	525	8	68	28	9422	0
5.248	0	0	525	9	71	24	6882	0
5.249	0	0	525	10	23	24	6882	0
5.25	0	0	526	1	59	28	9422	0
5.251	0	0	526	2	61	24	6882	0
5.252	0	0	526	3	3	24	6882	0
5.253	0	0	526	4	56	28	9422	0
5.254	0	0	526	5	5	24	6882	0
5.255	0	0	526	6	4	24	6882	0
5.256	0	0	526	7	8	28	9422	0
5.257	0	0	526	8	7	28	9422	0
5.258	0	0	526	9	41	28	9422	0
5.259	0	0	526	10	9	28	9422	0
5.26	0	0	527	1	12	28	9422	0
5.261	0	0	527	2	14	26	7708	0
5.262	0	0	527	3	28	28	9422	0
5.263	0	0	527	4	43	26	7708	0
5.264	0	0	527	5	72	24	6882	0
5.265	0	0	527	6	36	28	9422	0
5.266	0	0	527	7	35	28	9422	0
5.267	0	0	527	8	18	28	9422	0
5.268	0	0	527	9	20	24	6882	0
5.269	0	0	527	10	47	28	9422	0
5.27	0	0	528	1	17	28	9422	0
5.271	0	0	528	2	22	26	7708	0
5.272	0	0	528	3	26	28	9422	0
5.273	0	0	528	4	10	26	7708	0
5.274	0	0	528	5	25	26	7708	0
5.275	0	0	528	6	1	28	9422	0
5.276	0	0	528	7	23	24	6882	0
5.277	0	0	528	8	37	24	6882	0
5.278	0	0	528	9	38	28	9422	0
5.279	0	0	528	10	45	28	9422	0
5.28	0	0	529	1	6	26	7708	0
5.281	0	0	529	2	48	24	6882	0
5.282	0	0	529	3	40	26	7708	0
5.283	0	0	529	4	67	26	7708	0
5.284	0	0	529	5	49	26	7708	0
5.285	0	0	529	6	65	28	9422	0
5.286	0	0	529	7	57	26	7708	0
5.287	0	0	529	8	64	28	9422	0
5.288	0	0	529	9	68	28	9422	0
5.289	0	0	529	10	71	24	6882	0
5.29	0	0	530	1	61	24	6882	0
5.291	0	0	530	2	3	24	6882	0
5.292	0	0	530	3	56	28	9422	0
5.293	0	0	530	4	5	24	6882	0
5.294	0	0	530	5	7	28	9422	0
5.295	0	0	530	6	15	28	9422	0
5.296	0	0	530	7	41	28	9422	0
5.297	0	0	530	8	9	28	9422	0
5.298	0	0	530	9	12	28	9422	0
5.299	0	0	530	10	14	26	7708	0
5.3	0	0	531	1	28	28	9422	0
5.301	0	0	531	2	43	26	7708	0
5.302	0	0	531	3	8	28	9422	0
5.303	0	0	531	4	36	28	9422	0
5.304	0	0	531	5	18	28	9422	0
5.305	0	0	531	6	20	24	6882	0
5.306	0	0	531	7	11	28	9422	0
5.307	0	0	531	8	47	28	9422	0
5.308	0	0	531	9	35	28	9422	0
5.309	0	0	531	10	17	28	9422	0
5.31	0	0	532	1	22	26	7708	0
5.311	0	0	532	2	25	26	7708	0
5.312	0	0	532	3	1	28	9422	0
5.313	0	0	532	4	37	24	6882	0
5.314	0	0	532	5	38	28	9422	0
5.315	0	0	532	6	45	28	9422	0
5.316	0	0	532	7	23	24	6882	0
5.317	0	0	532	8	6	26	7708	0
5.318	0	0	532	9	67	26	7708	0
5.319	0	0	532	10	48	24	6882	0
5.32	0	0	533	1	40	26	7708	0
5.321	0	0	533	2	49	26	7708	0
5.322	0	0	533	3	65	28	9422	0
5.323	0	0	533	4	57	26	7708	0
5.324	0	0	533	5	64	28	9422	0
5.325	0	0	533	6	68	28	9422	0
5.326	0	0	533	7	72	24	6882	0
5.327	0	0	533	8	71	24	6882	0
5.328	0	0	533	9	61	24	6882	0
5.329	0	0	533	10	3	24	6882	0
5.33	0	0	534	1	56	28	9422	0
5.331	0	0	534	2	5	24	6882	0
5.332	0	0	534	3	7	28	9422	0
5.333	0	0	534	4	41	28	9422	0
5.334	0	0	534	5	9	28	9422	0
5.335	0	0	534	6	12	28	9422	0
5.336	0	0	534	7	14	26	7708	0
5.337	0	0	534	8	28	28	9422	0
5.338	0	0	534	9	23	24	6882	0
5.339	0	0	534	10	43	26	7708	0
5.34	0	0	535	1	36	28	9422	0
5.341	0	0	535	2	18	28	9422	0
5.342	0	0	535	3	35	28	9422	0
5.343	0	0	535	4	20	24	6882	0
5.344	0	0	535	5	47	28	9422	0
5.345	0	0	535	6	17	28	9422	0
5.346	0	0	535	7	22	26	7708	0
5.347	0	0	535	8	25	26	7708	0
5.348	0	0	535	9	1	28	9422	0
5.349	0	0	535	10	37	24	6882	0
5.35	0	0	536	1	38	28	9422	0
5.351	0	0	536	2	45	28	9422	0
5.352	0	0	536	3	6	26	7708	0
5.353	0	0	536	4	67	26	7708	0
5.354	0	0	536	5	48	24	6882	0
5.355	0	0	536	6	40	26	7708	0
5.356	0	0	536	7	49	26	7708	0
5.357	0	0	536	8	65	28	9422	0
5.358	0	0	536	9	57	26	7708	0
5.359	0	0	536	10	64	28	9422	0
5.36	0	0	537	1	68	28	9422	0
5.361	0	0	537	2	71	24	6882	0
5.362	0	0	537	3	61	24	6882	0
5.363	0	0	537	4	3	24	6882	0
5.364	0	0	537	5	56	28	9422	0
5.365	0	0	537	6	5	24	6882	0
5.366	0	0	537	7	7	28	9422	0
5.367	0	0	537	8	9	28	9422	0
5.368	0	0	537	9	12	28	9422	0
5.369	0	0	537	10	14	26	7708	0
5.37	0	0	538	1	28	28	9422	0
5.371	0	0	538	2	23	24	6882	0
5.372	0	0	538	3	43	26	7708	0
5.373	0	0	538	4	36	28	9422	0
5.374	0	0	538	5	18	28	9422	0
5.375	0	0	538	6	35	28	9422	0
5.376	0	0	538	7	20	24	6882	0
5.377	0	0	538	8	11	28	9422	0
5.378	0	0	538	9	47	28	9422	0
5.379	0	0	538	10	17	28	9422	0
5.38	0	0	539	1	25	26	7708	0
5.381	0	0	539	2	46	26	7708	0
5.382	0	0	539	3	37	24	6882	0
5.383	0	0	539	4	38	28	9422	0
5.384	0	0	539	5	45	28	9422	0
5.385	0	0	539	6	13	26	7708	0
5.386	0	0	539	7	6	26	7708	0
5.387	0	0	539	8	41	28	9422	0
5.388	0	0	539	9	67	26	7708	0
5.389	0	0	539	10	48	24	6882	0
5.39	0	0	540	1	40	26	7708	0
5.391	0	0	540	2	49	26	7708	0
5.392	0	0	540	3	57	26	7708	0
5.393	0	0	540	4	64	28	9422	0
5.394	0	0	540	5	72	24	6882	0
5.395	0	0	540	6	68	28	9422	0
5.396	0	0	540	7	71	24	6882	0
5.397	0	0	540	8	61	24	6882	0
5.398	0	0	540	9	3	24	6882	0
5.399	0	0	540	10	10	26	7708	0
5.4	0	0	541	1	56	28	9422	0
5.401	0	0	541	2	5	24	6882	0
5.402	0	0	541	3	7	28	9422	0
5.403	0	0	541	4	9	28	9422	0
5.404	0	0	541	5	12	28	9422	0
5.405	0	0	541	6	14	26	7708	0
5.406	0	0	541	7	28	28	9422	0
5.407	0	0	541	8	23	24	6882	0
5.408	0	0	541	9	65	28	9422	0
5.409	0	0	541	10	43	26	7708	0
5.41	0	0	542	1	36	28	9422	0
5.411	0	0	542	2	41	28	9422	0
5.412	0	0	542	3	15	28	9422	0
5.413	0	0	542	4	18	28	9422	0
5.414	0	0	542	5	35	28	9422	0
5.415	0	0	542	6	47	28	9422	0
5.416	0	0	542	7	17	28	9422	0
5.417	0	0	542	8	25	26	7708	0
5.418	0	0	542	9	37	24	6882	0
5.419	0	0	542	10	38	28	9422	0
5.42	0	0	543	1	45	28	9422	0
5.421	0	0	543	2	6	26	7708	0
5.422	0	0	543	3	67	26	7708	0
5.423	0	0	543	4	48	24	6882	0
5.424	0	0	543	5	49	26	7708	0
5.425	0	0	543	6	57	26	7708	0
5.426	0	0	543	7	64	28	9422	0
5.427	0	0	543	8	68	28	9422	0
5.428	0	0	543	9	71	24	6882	0
5.429	0	0	543	10	61	24	6882	0
5.43	0	0	544	1	3	24	6882	0
5.431	0	0	544	2	56	28	9422	0
5.432	0	0	544	3	5	24	6882	0
5.433	0	0	544	4	40	26	7708	0
5.434	0	0	544	5	7	28	9422	0
5.435	0	0	544	6	9	28	9422	0
5.436	0	0	544	7	12	28	9422	0
5.437	0	0	544	8	14	26	7708	0
5.438	0	0	544	9	28	28	9422	0
5.439	0	0	544	10	23	24	6882	0
5.44	0	0	545	1	69	28	9422	0
5.441	0	0	545	2	43	26	7708	0
5.442	0	0	545	3	69	28	9422	0
5.443	0	0	545	4	41	28	9422	0
5.444	0	0	545	5	18	28	9422	0
5.445	0	0	545	6	35	28	9422	0
5.446	0	0	545	7	47	28	9422	0
5.447	0	0	545	8	36	28	9422	0
5.448	0	0	545	9	17	28	9422	0
5.449	0	0	545	10	25	26	7708	0
5.45	0	0	546	1	37	24	6882	0
5.451	0	0	546	2	38	28	9422	0
5.452	0	0	546	3	45	28	9422	0
5.453	0	0	546	4	6	26	7708	0
5.454	0	0	546	5	67	26	7708	0
5.455	0	0	546	6	48	24	6882	0
5.456	0	0	546	7	49	26	7708	0
5.457	0	0	546	8	57	26	7708	0
5.458	0	0	546	9	40	26	7708	0
5.459	0	0	546	10	46	26	7708	0
5.46	0	0	547	1	64	28	9422	0
5.461	0	0	547	2	68	28	9422	0
5.462	0	0	547	3	71	24	6882	0
5.463	0	0	547	4	61	24	6882	0
5.464	0	0	547	5	3	24	6882	0
5.465	0	0	547	6	56	28	9422	0
5.466	0	0	547	7	5	24	6882	0
5.467	0	0	547	8	7	28	9422	0
5.468	0	0	547	9	63	28	9422	0
5.469	0	0	547	10	9	28	9422	0
5.47	0	0	548	1	12	28	9422	0
5.471	0	0	548	2	14	26	7708	0
5.472	0	0	548	3	28	28	9422	0
5.473	0	0	548	4	23	24	6882	0
5.474	0	0	548	5	43	26	7708	0
5.475	0	0	548	6	41	28	9422	0
5.476	0	0	548	7	36	28	9422	0
5.477	0	0	548	8	18	28	9422	0
5.478	0	0	548	9	35	28	9422	0
5.479	0	0	548	10	47	28	9422	0
5.48	0	0	549	1	17	28	9422	0
5.481	0	0	549	2	25	26	7708	0
5.482	0	0	549	3	37	24	6882	0
5.483	0	0	549	4	38	28	9422	0
5.484	0	0	549	5	45	28	9422	0
5.485	0	0	549	6	6	26	7708	0
5.486	0	0	549	7	67	26	7708	0
5.487	0	0	549	8	48	24	6882	0
5.488	0	0	549	9	49	26	7708	0
5.489	0	0	549	10	57	26	7708	0
5.49	0	0	550	1	63	28	9422	0
5.491	0	0	550	2	19	24	6882	0
5.492	0	0	550	3	40	26	7708	0
5.493	0	0	550	4	64	28	9422	0
5.494	0	0	550	5	68	28	9422	0
5.495	0	0	550	6	71	24	6882	0
5.496	0	0	550	7	63	28	9422	0
5.497	0	0	550	8	61	24	6882	0
5.498	0	0	550	9	3	24	6882	0
5.499	0	0	550	10	56	28	9422	0
5.5	0	0	551	1	5	24	6882	0
5.501	0	0	551	2	7	28	9422	0
5.502	0	0	551	3	9	28	9422	0
5.503	0	0	551	4	8	28	9422	0
5.504	0	0	551	5	12	28	9422	0
5.505	0	0	551	6	14	26	7708	0
5.506	0	0	551	7	28	28	9422	0
5.507	0	0	551	8	23	24	6882	0
5.508	0	0	551	9	43	26	7708	0
5.509	0	0	551	10	41	28	9422	0
5.51	0	0	552	1	36	28	9422	0
5.511	0	0	552	2	17	28	9422	0
5.512	0	0	552	3	35	28	9422	0
5.513	0	0	552	4	25	26	7708	0
5.514	0	0	552	5	18	28	9422	0
5.515	0	0	552	6	47	28	9422	0
5.516	0	0	552	7	37	24	6882	0
5.517	0	0	552	8	38	28	9422	0
5.518	0	0	552	9	45	28	9422	0
5.519	0	0	552	10	6	26	7708	0
5.52	0	0	553	1	67	26	7708	0
5.521	0	0	553	2	48	24	6882	0
5.522	0	0	553	3	49	26	7708	0
5.523	0	0	553	4	57	26	7708	0
5.524	0	0	553	5	64	28	9422	0
5.525	0	0	553	6	68	28	9422	0
5.526	0	0	553	7	15	28	9422	0
5.527	0	0	553	8	71	24	6882	0
5.528	0	0	553	9	61	24	6882	0
5.529	0	0	553	10	3	24	6882	0
5.53	0	0	554	1	56	28	9422	0
5.531	0	0	554	2	5	24	6882	0
5.532	0	0	554	3	40	26	7708	0
5.533	0	0	554	4	7	28	9422	0
5.534	0	0	554	5	9	28	9422	0
5.535	0	0	554	6	12	28	9422	0
5.536	0	0	554	7	14	26	7708	0
5.537	0	0	554	8	28	28	9422	0
5.538	0	0	554	9	23	24	6882	0
5.539	0	0	554	10	65	28	9422	0
5.54	0	0	555	1	65	28	9422	0
5.541	0	0	555	2	41	28	9422	0
5.542	0	0	555	3	36	28	9422	0
5.543	0	0	555	4	18	28	9422	0
5.544	0	0	555	5	35	28	9422	0
5.545	0	0	555	6	17	28	9422	0
5.546	0	0	555	7	47	28	9422	0
5.547	0	0	555	8	25	26	7708	0
